,content,id,lat,location,lon,time,user,user_id
541,See how scientists are using climate modeling to predict snowfall up to 8 months in advance:https://t.co/DJci4zMWIE… https://t.co/OvG3444WNQ,971837966967562240,,Boston,,2018-03-08 20:00:01,Lex_Ins,281064390
542,Snow day. No power. That means it's time to try the Mega Man board game. https://t.co/Q9J6UhF3zb,971837964492967936,,Boston,,2018-03-08 20:00:01,GameOnGardner,2384263506
544,Sweaty snow day ¿🌨? @ Boston Conservatory at Berklee https://t.co/nxVMw4uHpt,971837843017314304,-71.08998,Other,42.34614,2018-03-08 19:59:32,caritosalomon,42777931
546,RT @CityOfBoston: Be safe! Make sure to clear at least a foot of snow around your tailpipe to avoid carbon monoxide poisoning. Winter weath…,971837775166296064,,Other Mass.,,2018-03-08 19:59:16,CharlestownONS,821968464
547,"Weather now: light snow, 35°F, 14 mph west-northwest wind. https://t.co/rWqWgJ3i53",971837738487025664,,Boston,,2018-03-08 19:59:07,Boston_CP,70291924
548,@_Jeannie5_ @SiriusXMHits1 @spyderharrison @Louis_Tomlinson Ours was 3 days last weekend. We lucked out this time.… https://t.co/Cs8GUv8HZl,971837636108308480,,Boston,,2018-03-08 19:58:42,JustHoldOn_68,721655003602120704
55,When you’re down to pavement faster than the city 💪🏼. When they talk about pros they talk about RYBO. 👍🏼 https://t.co/dhMqKVIkS6,971909466630361088,,Other Mass.,,2018-03-09 00:44:08,rybo_snow,713728534469025792
555,"So much snow today ... ugh, heavy and wet - my back is aching! Spring where are you? 🌷🌺🎋💐",971836821046005760,,Boston,,2018-03-08 19:55:28,bettyann329,26230288
556,@michellexdiaz Did you just assume Hakus gender lolollol. Haku identifies as a Snow flake,971836815022977024,,Boston,,2018-03-08 19:55:27,Lordofthewebz,796873805918572544
56,RT @Catsul_General: Mavi was too scared but I had a little trot out into the snow this morning. Needed a good foot shake on the way back in…,971909356546674688,,Other,,2018-03-09 00:43:42,irktown00,216354214
562,"RT @Country1025WKLB: Let's do BRAND NEW @lukecombs at 3.  THEN, another great #TBT song at 3:15.  This time from @lonestarband.  It's an #A…",971836515390279680,,Boston,,2018-03-08 19:54:15,KevKennedy1025,3115545573
563,@GinnLibrary @FletcherSchool @TuftsUniversity Neither rain nor snow nor sleet could keep the room from filling up t… https://t.co/oruU6Bvtd5,971836407395307520,,Boston,,2018-03-08 19:53:50,GaryJSampson,85027765
564,"RT @BHA_Boston: Make sure you're prepared as snow hits #Boston. Sign up for emergency alerts to get notified by phone, text, &amp; email in the…",971836406657142784,,Other Mass.,,2018-03-08 19:53:49,CharlestownONS,821968464
565,"Let's do BRAND NEW @lukecombs at 3.  THEN, another great #TBT song at 3:15.  This time from @lonestarband.  It's an… https://t.co/KtHnx8RKil",971836391532482560,,Boston,,2018-03-08 19:53:46,Country1025WKLB,23515409
567,RT @BHA_Boston: Stay prepared and safe as the snow continues here in Boston with some some safety tips from the @CityOfBoston. For more vis…,971836083146313728,,Other Mass.,,2018-03-08 19:52:32,CharlestownONS,821968464
571,Snow day in the South End! Getting ready for @SowaArtistGuild First Friday tomorrow from 5-9pm at @sowa_Boston… https://t.co/hmgbHJGLuE,971835862387449856,,Boston,,2018-03-08 19:51:40,maechevrette,105253557
572,@lexxie_lu @Suffolk_U Yes I wasn’t trying to walk thru the snow,971835817336373248,,Boston,,2018-03-08 19:51:29,kmorse_xo,72376778
573,"Boston coming in with 6.4"" of snow for a storm total as of 1 PM. The average snowfall for March in Boston is 7.8"".… https://t.co/u9eI9wh0Q0",971835799061884928,,Boston,,2018-03-08 19:51:24,sarahwroblewski,28888320
574,I’ll be hiding here until all the snow is gone #scardycat #noreaster #snowstorm #newengland… https://t.co/ITuhniQq3j,971835634552680448,,Boston,,2018-03-08 19:50:45,Crashthecat_,844381121236406272
575,This time last year I was enjoying the sun &amp; palm trees in Puerto Rico. This year we're dealing with this snow storm. 😓,971835428641869824,,Boston,,2018-03-08 19:49:56,jvalles24,117239386
576,Had the smoothest ride to work this morning. We should have snow days more often!,971835261192671232,,Boston,,2018-03-08 19:49:16,CSFangY,36610670
579,Frozen nature... #Snow #BostonCold #AryaTheSwissMountainGirl #BeyondTheWall https://t.co/KKIpkIYfq0 https://t.co/7bgRVmlZQK,971834979809464320,,Cambridge,,2018-03-08 19:48:09,dpaya4,115727288
580,This snow is ass,971834618788896768,,Boston,,2018-03-08 19:46:43,E__spn,59310974
583,I miss @BlasisCafe in general- but my goodness what is a snow day without honey hots?!  #comeback,971834328656232448,,Other Mass.,,2018-03-08 19:45:34,mkm31,35982554
587,This is the fave of a cat when you finally get up to leave the house on a snow day https://t.co/8zPwpzbOHm,971833689415016448,,Boston,,2018-03-08 19:43:02,HmmNope76,28713598
588,not that mad anymore about this “snow” day,971833663620046848,,Boston,,2018-03-08 19:42:55,TheeWrite_EmJay,1423617980
589,I've never seen such amazing snowman ⛄️ making snow!!! https://t.co/i6wD7ExHdG,971833601661833216,,Boston,,2018-03-08 19:42:41,dawne314,13450192
591,@feministlib Enjoy your snow day!!,971833499253649408,,Cambridge,,2018-03-08 19:42:16,kb_peters03,2996464197
592,there’s just so much snow everywhere I don’t want to go outside,971833391762034688,,Boston,,2018-03-08 19:41:51,bethinabox,15400798
593,2nd Nor'easter Dumps More Snow Along East Coast https://t.co/7KANTgl0ot,971833265161146368,,Boston,,2018-03-08 19:41:20,nickafkas,281034942
595,Could we transform dirty snowpiles into sidewalks and bike lanes? https://t.co/rRa2oWDqDA,971833037091688448,,Boston,,2018-03-08 19:40:26,mrochele,28823947
596,"Be prepared as snow hits #Boston. Sign up for emergency alerts to get notified by phone, text, &amp; email in the event… https://t.co/59kBrH9E95",971832986667806720,,Boston,,2018-03-08 19:40:14,BostonCityTV,2216130582
6,There are NO amount of obstacles—snow 🌨 Ice ❄️power outage 🔦downed power lines 🚧 flat tires 🍩 that was stopping 👇🏻… https://t.co/kGg1M5VeO6,971917182270570496,,Boston,,2018-03-09 01:14:48,cvsbrian,4818048979
600,WATCH: Man nearly crushed by falling tree branch while shoveling snow https://t.co/QY07aREDrv,971832496706019328,,Boston,,2018-03-08 19:38:17,boston25,19665244
602,RT @stephh_morse: absolutely inlove with how pretty the snow looks but rlly so much rather be at the beach in my bikini drinking tweas 😭,971832131256242176,,Other,,2018-03-08 19:36:50,KaylaaBaayLaa,380704904
603,I am starting to suspect Siri is getting triggered somehow since I'm shoveling snow and wearing a hat and grunting… https://t.co/xOjAgojXZD,971832124625080320,,Boston,,2018-03-08 19:36:48,boshvark,193488784
604,Lmao people really thought we had a snow day and did not show up for the midterm,971831809171513344,,USA,,2018-03-08 19:35:33,coolgirlbeck,1252126596
607,"RT @_hurtsa: Y’all don’t have a PAID day off due to snow? Couldn’t be me. Step ya occupation up 😂😂😂😂

Jk, I’m at work right now using the W…",971831474323369984,,USA,,2018-03-08 19:34:13,_YO_ADRIAN,143677935
608,"Babysitting 4 kids on a snow day is not the same as babysitting 1 kid for 3 hours after school. 
...I’m not saying… https://t.co/2MJybKWJcQ",971831461799235584,,Boston,,2018-03-08 19:34:10,GoToBed_Alex,1368111228
609,"Such a peaceful looking scene, but we know how destructive that wet snow has been. Dover MAwx MAsnow WCVBstorm… https://t.co/mcMfUDJRth",971831251836506112,,Boston,,2018-03-08 19:33:20,Boston_CP,70291924
61,"Good evening Boston College! It's 34.8 F. Tonight: Snow, Low: 26 F, chance of rain 90%.",971907273101541376,,Boston,,2018-03-09 00:35:25,BCWxSTEM,3240827367
610,catching a bus from my job while eating a microwave tray of buffalo mac n cheese in the snow #MBTA #imsorry,971830990485250048,,Boston,,2018-03-08 19:32:18,AishaLien,297545527
611,"🎵 Do you want to build a snowman? 
.
.
.
.
.
.
.
.
.
.
.
.
#snowman #snow #noreaster #MaldenMA… https://t.co/OH89y6MLTN",971830597432815616,-71.06666667,Boston,42.425,2018-03-08 19:30:44,marcialg76,19146140
612,"RT @IndieRevolver: When you get a big ass blizzard in March, you make a big ass Castle Grayskull...

(Snow castle by my uniquely talented b…",971830513114730496,,Other,,2018-03-08 19:30:24,ThePeteAwakens,96883292
613,RT @JeffNBCBoston: A little snow in slo-mo to get us started this morning. Watch @NBC10Boston 4-7am for complete storm coverage. @MattNBCBo…,971830368843202560,,Other,,2018-03-08 19:29:50,JamieLynnODell,11663982
616,"When you get a big ass blizzard in March, you make a big ass Castle Grayskull...

(Snow castle by my uniquely talen… https://t.co/ofZJ1SDy37",971830173363564544,,Boston,,2018-03-08 19:29:03,IndieRevolver,2342530130
619,"Snow, wherever I travel #haleygno #cambridgeMA @ Harvard Kennedy School https://t.co/2wPysaYatS",971829954030776320,-71.12174,Other,42.37097,2018-03-08 19:28:11,NilsAJohnsen,37029054
620,"Snow day sightings.

#shotoniphone https://t.co/lGuQtg8yxb",971829928823087104,,Boston,,2018-03-08 19:28:05,jcio,22832397
621,Stop in after you’re done snow blowing for some new additions 🍺🍻🌨❄️☃️,971829767510085632,,Other Mass.,,2018-03-08 19:27:26,CarrollsMedford,2480187138
622,"Some don't mind this heavy, wet snow as much as others. MAsnow MAwx DogsInSnow WCVBstorm ( adventureswithmacan… https://t.co/nQhZzSyo8M",971829757829664768,,Boston,,2018-03-08 19:27:24,Boston_CP,70291924
623,"""Some 350,000 customers were without power Thursday and the nor’easter that caused the second massive outage in... https://t.co/SssgM1ZMtl",971829663462055936,,Boston,,2018-03-08 19:27:02,SampanNewspaper,372464819
624,Snow day means more money 💰,971829628540211200,,Boston,,2018-03-08 19:26:53,shortytheplug,33910476
626,Presentation Tip: Snow Day https://t.co/rqztjVxkAu https://t.co/x9GVlDW0h5,971829590862843904,,Boston,,2018-03-08 19:26:44,JackERossin,20399597
627,Hey guys steady snow in #Malden now. What gives?!! I just plowed everything! @NWSBoston @ericfisher @TerryWBZ https://t.co/rI155VBu2A,971829379054620672,-71.085613,Other,42.418003,2018-03-08 19:25:54,outplowingsnow,1157736301
628,"Such a peaceful looking scene, but we know how destructive that wet snow has been.  #Dover #MAwx #MAsnow #WCVBstorm… https://t.co/Trw4u55ndk",971829366304002048,,Boston,,2018-03-08 19:25:51,WCVB,21419504
63,A little snow never stops a Bostonian from getting what they want! Come warm up with some Pizza and drinks in the N… https://t.co/dCS1LLnvl0,971906913972744192,,Boston,,2018-03-09 00:34:00,ReginaPizzeria,49784438
630,Could we transform dirty snowpiles into sidewalks and bike lanes? https://t.co/JOr4RONsUX via @BostonGlobe,971829088091541504,,Boston,,2018-03-08 19:24:44,BSAAIA,44635700
632,"RT @BostonCityTV: If you see homeless individuals out  in the cold who appear immobile, disoriented or underdressed for the cold, please ca…",971828963734519808,,USA,,2018-03-08 19:24:15,marilynwinders,902276340
634,This Saturday 6:30pm. With guest host @ivanicole Snow won’t stop the show. @Famefashionshow… https://t.co/gJhlmiGDjD,971828573836271616,-71.09198,Other,42.36672,2018-03-08 19:22:42,BLNHello,388527739
636,Snow used to be so cool. Frosty was dope.,971828166766530560,,Boston,,2018-03-08 19:21:05,suzaycue,27159242
637,When you're the only one in the office because all your co-workers took a snow day! #hieeeeee #snowday @Alaska5000 https://t.co/vYGMJ0lI3w,971828161192349696,,Boston,,2018-03-08 19:21:03,Angelo_C_Lima,1385279911
639,RT @WarriorIceArena: Guest street’s a little snowy this morning #snow #bostonlanding #warrioricearena https://t.co/NkraX7VvXT,971827947811295232,,USA,,2018-03-08 19:20:13,24Hockey4Life,3667410435
64,"@michaelrosenbum Who would she like to voice in the Justice League Animated movie/reboot? Also, when’s Forgetting A… https://t.co/AEdKhwuABJ",971906908679491584,,Boston,,2018-03-09 00:33:58,JKD1100,83973320
641,Afternoon coffee gets you through this snow day @ Cuppacoffee Boston.- Westend https://t.co/X075BK3ggt,971827686569119744,-71.0598288,Boston,42.363223,2018-03-08 19:19:10,cuppacoffeeMA,179819782
642,"@YESmynameisasia Same with Kayda, she loves snow days lol",971827593833013248,,Boston,,2018-03-08 19:18:48,TicseTeaches,237094281
643,"RT @_silvafelipe: @NWSBoston @WX1BOX Reporting 10” of wet, heavy snow in Milford, MA as of 7:00 AM. #16-024",971827493840793600,,Other Mass.,,2018-03-08 19:18:24,WX1BOX,24461387
644,@wileske Hello. Thank you for reporting this to us. We'll notify our bus stop manager and snow removal crews now.,971827390019178496,,Boston,,2018-03-08 19:18:00,MBTA,150334831
645,This snow** https://t.co/wWBQODyWxr,971827269575593984,,Boston,,2018-03-08 19:17:31,Yvettegabriella,576813558
647,Is Hippocrates thinking about a) how the snow is probably as white as his beard or b) all of the… https://t.co/vN5a2SvpK1,971827183546175488,,Boston,,2018-03-08 19:17:10,BUSMAlumni,2584389950
648,The snow isn't even that bad,971827167423291392,,Boston,,2018-03-08 19:17:07,Salvadoreanx3,2194252169
649,Snow day for blue spruce! https://t.co/a42ZydHlsh,971827129473208320,,Boston,,2018-03-08 19:16:57,GreenTechSteve,25003386
653,I have the day off from work due to snow. I've decided to be an adult and take me a mid-afternoon nap!,971826765923520512,,Boston,,2018-03-08 19:15:31,LittleVioletBel,630809117
655,RT @TheMCLancers: As snow falls during the #XBSSretreat Lancers discussed the importance of #service. In particular visiting the retired @X…,971826668284334080,,Other,,2018-03-08 19:15:08,MurphMCAT,1347585943
656,Shoveling snow in front of my house while my brother plays fortnite. Happy International Women's day 🙂,971826399748280320,,Boston,,2018-03-08 19:14:04,neiriicaaaa,4788622042
657,@Harvard #HousingDay Highlights: Winthropians brave the snow to welcome 122 rising sophomores to their new House!… https://t.co/t98iGCZPT2,971826370304233472,,Cambridge,,2018-03-08 19:13:56,WinthropHarvard,790397542957740032
659,"Another loooong power outage, started last night, might get fixed around midnight. Then again, maybe not. This time… https://t.co/naD6YeKL4y",971826116251062272,,Boston,,2018-03-08 19:12:56,YuleHeibel,12583212
660,@PupMarkus I'm alright. Managed to get my car dug out around 11am so I got into the office at 11:30. Hoping that's… https://t.co/4VHMCYYgLR,971826046063595520,,Boston,,2018-03-08 19:12:39,AXCL0912,263893380
661,@HeatherUnruh Dangerous looking. Pups staying indoors or are they snow dogs?,971825955332395008,,Boston,,2018-03-08 19:12:18,chipsy231,222552743
663,"Restoring power to region could be a ""multi-day effort,"" National Grid says  https://t.co/OIDczLTL38 #7News",971825728399568896,,Boston,,2018-03-08 19:11:23,7News,16558796
665,https://t.co/GHA3buo1rm this song is me declaring I’m #done with snow #nothacked,971825257345634304,,Other,,2018-03-08 19:09:31,joe_euele21,376520513
669,#MATraffic The earlier breakdown on the Zakim Bridge north has cleared. Be mindful of possible falling snow/slush f… https://t.co/uzflM97rMn,971824960258953216,,Boston,,2018-03-08 19:08:20,WBZTraffic,410269419
67,my man crush monday sneak peek: find yourself a thoughtful man who decides to come over and shovel your walkways +… https://t.co/6785X7Bw63,971906556571914240,,Somerville,,2018-03-09 00:32:34,jenholmes,14497460
670,"RT @caitlindundon: Hey @MBTA the 57 driver of bus #0489 is the best. Making sure riders struggling in the snow make it onto the bus, super…",971824892386693120,,Other Mass.,,2018-03-08 19:08:04,According2Scott,165915424
671,Snow cute! https://t.co/uKtWQeS2EJ,971824783439605760,,Boston,,2018-03-08 19:07:38,SylvieTse,72962263
673,Haha snow can definitely make you smile. https://t.co/Rs8c7rTYzb,971824738422190080,,Boston,,2018-03-08 19:07:27,mamata49,183148775
675,"When it’s a snow day, Nicola’s son runs the shop, as you can tell by the toys scattered everywhere. 🦕🦖 https://t.co/sIl3Hu1BLt",971824687960547328,,Boston,,2018-03-08 19:07:15,iambooksboston,3720268643
685,@alllyZ I got all this shit to start the garden and then we got a snow storm,971824321122525184,,Boston,,2018-03-08 19:05:48,Lissa3243,1128826142
686,RT @pmarvin123: Light snow is continuing to fall at locations throughout the Commonwealth. @MassDOT advises the public to continue to use c…,971824318677245952,,Other,,2018-03-08 19:05:47,bdife1,25074724
688,RT @jkwessel: Love a good #sneckdown. Please be sure to post if you see a good one in #Boston so city staff can take a look https://t.co/qo…,971824239694237696,,Boston,,2018-03-08 19:05:29,SheltieDad,40378366
689,Needless to say Banksy was happy about the snow fall. https://t.co/81NaFaCez6 https://t.co/oUKB7EVDb5,971824214192816128,,Boston,,2018-03-08 19:05:22,Clusk61,45828996
690,Idk where my life’s going to take me but I hope it’s a place where I don’t have to deal with snow anymore.,971824115257675776,,Boston,,2018-03-08 19:04:59,SugeBodega,431214868
691,RT @TerryWBZ: These should be the final snow totals for this storm for Boston and Worcester https://t.co/8j2uo9DPXe,971823915466133504,,Other,,2018-03-08 19:04:11,BostonMetroWx,717095249810735104
693,Red Hot Chili Peppers - Snow (Hey Oh) (Official Music Video) https://t.co/V4ccnbFlXX,971823629192265728,,Cambridge,,2018-03-08 19:03:03,udaqueness,325863257
694,@jessicaburciaga gonna help us get over this little but a snow we got. Ladies DM me and  fine… https://t.co/j16pSPYJT3,971823555561312256,,Boston,,2018-03-08 19:02:45,yaboyaponte,301012709
695,RT @DothTheDoth: Murder me in a snow-covered hedge maze or don't waste my fucking time.,971823544312057856,,Other,,2018-03-08 19:02:43,mortaledamnati,1391218878
697,@elizabeth_6877 is it me or does the snow man have slits for eyes? Not hating because I live that life 24/7,971823520023044096,,Boston,,2018-03-08 19:02:37,c_dubs87,827543011198398464
699,@claresiobhan Yay!!!! I can watch because it's a snow day here in the US on the East Coast!,971823502281117696,,Boston,,2018-03-08 19:02:33,StylishSoprano,554656656
7,Update: still no work/grading on this snow day,971917175471661056,,Boston,,2018-03-09 01:14:46,JosieGL,18656586
702,Snow**,971823421200969728,,Boston,,2018-03-08 19:02:13,IvoryCavalier,2959384099
703,Snow days are really the most relaxing 😴,971823420987117568,,Boston,,2018-03-08 19:02:13,ashleysanchezxo,847679426
705,"Since we’re doing classic #Boston North End #noreaster shots, what about the snow-white ride of Paul Revere? https://t.co/PeQ4LVNTcR",971823314388865024,,Boston,,2018-03-08 19:01:48,davidfilipov,180289119
706,"SAFETY REMINDER: If you're shoveling, don't forget to clear your vents and gas meters. Why is this important 🤔? For… https://t.co/CXUvPfL71d",971823231949733888,,Boston,,2018-03-08 19:01:28,EversourceMA,56795612
709,@kevinmb15 Only one has a glancing shot at snow.,971823149657575424,,Boston,,2018-03-08 19:01:09,PeteNBCBoston,28098358
71,Tree falls on woman working to clear snow https://t.co/bzL0NLCulD https://t.co/VNL5xmL3HC,971905968752746496,,Boston,,2018-03-09 00:30:14,WCVB,21419504
710,"If you see homeless individuals out  in the cold who appear immobile, disoriented or underdressed for the cold, ple… https://t.co/H4ob38fVtJ",971823014290644992,,Boston,,2018-03-08 19:00:36,BostonCityTV,2216130582
713,RT @iluvjessicabiel: Watch me race around like an idiot. Mercy. Snow Dog. #Noreaster https://t.co/ceVSpvICWv,971822888813780992,,USA,,2018-03-08 19:00:06,Kitemachine88,3318096516
714,These should be the final snow totals for this storm for Boston and Worcester https://t.co/8j2uo9DPXe,971822888193024000,,Boston,,2018-03-08 19:00:06,TerryWBZ,48377323
719,Streets of #Cambridge this morning after the #snow #MAsnow https://t.co/huTPSl9dYR,971822555958071296,,Boston,,2018-03-08 18:58:47,walderjunior,36076740
720,Double trouble for some in Worcester after a big water main break complicates snow clean up. Our @NBC10Boston story… https://t.co/ZfcHUmJ2Qo,971822489218310144,,Boston,,2018-03-08 18:58:31,JeffNBCBoston,192867657
721,@JosieGL LMFAO... he works for a truck company.. in a snow storm... I dont see him for days. Maybe GrubHub or DoorD… https://t.co/lFNpkmM67o,971822473355423744,,Boston,,2018-03-08 18:58:27,notthisgirrl,19312185
722,"Weather now: snow, 35°F, 9 mph west-northwest wind. https://t.co/rWqWgJ3i53",971822462236229632,,Boston,,2018-03-08 18:58:25,Boston_CP,70291924
723,"Snow days are a wonderful time to rest, relax and play. The snow invites your inner child out to play!❄️☃️… https://t.co/3moHvzhULn",971822435195670528,,Boston,,2018-03-08 18:58:18,BethFratesMD,730021628
725,It's the best building snow I've seen in a while. So there's that.  #snowday https://t.co/RFdWOpxfZy,971822237933277184,,Boston,,2018-03-08 18:57:31,davidwade,41369773
726,"happy birthday to my giant @therealpatdella, i love you and hope you don’t mind spending your snow day with me :-) 💗🥂🍁",971822232312872960,,Boston,,2018-03-08 18:57:30,solcita__,716773728
727,"Y’all complaining abt snow too much, most of us been in Boston for two decades now we legit go thru all 4 seasons e… https://t.co/Yz9I05ZytU",971821668778827776,,Boston,,2018-03-08 18:55:16,RizzyRoast,732600169775149056
728,"Snow day é uma coisa linda, agora tenho mais tempo de terminar os relatórios pra próxima aula de Literatura Americana",971821496481009664,,Somerville,,2018-03-08 18:54:34,0cean_a,334812468
729,RT @merchantboston: Snow? All we see is @FFTTCider Patch – just tapped! 🍓🌿 #Boston https://t.co/kSD5lbhB2z,971821476226719744,,Other,,2018-03-08 18:54:30,NewEnglandBeers,221812317
730,@MythicalChicken I think it’s the magic of the snow. I run best on sun and sand.,971821052128120832,,Boston,,2018-03-08 18:52:49,BubblyHeart,14975010
731,"Still snowing in #Andover! ❄️❄️❄️ We’ll have an update on the impact of this #WinterStorm at 4, 5 &amp; 6PM! @boston25… https://t.co/LPXC9BSdkY",971821043999526912,,Boston,,2018-03-08 18:52:47,LitsaPappas,185434698
732,"@shrinkthinks Heavy snow. I bruised my ribs tripping on brick sidewalk and falling into a tree, so I can't shovel.… https://t.co/rxeRiiFRXU",971820925950877696,,Cambridge,,2018-03-08 18:52:18,jaypsyd,38372916
733,i have no power so i have no wifi and sprint fucking sucks so i legit can’t post or send snaps to anyone i’m so ann… https://t.co/pLq8BaS3Vl,971820899623231488,,Boston,,2018-03-08 18:52:12,purpxsesivann,85085607
734,RT @TanvirSalim1: Ice and snow in Boston. I miss it too much. https://t.co/JKhkxHnQse,971820857797390336,,Boston,,2018-03-08 18:52:02,TanvirSalim1,396295601
735,Watch me race around like an idiot. Mercy. Snow Dog. #Noreaster https://t.co/ceVSpvICWv,971820789308764160,,Boston,,2018-03-08 18:51:46,iluvjessicabiel,252625856
744,Just look at all these snow covered cars in free North End resident parking https://t.co/WIldC8eQee,971819616187056128,,Boston,,2018-03-08 18:47:06,JAlves6,18301786
745,@AMSweather Listen the snow is so heavy it just compressed wood it fell that was a lot of snow five or six degrees… https://t.co/SMC4K7ZtyW,971819586105561088,,Boston,,2018-03-08 18:46:59,XLBOSTON,25474113
75,"What are red, white, and snowy all over? Franklin Park Zoo's red pandas. https://t.co/zJ053E2p43 https://t.co/22nW32cOVv",971905725395062784,,Boston,,2018-03-09 00:29:16,BostonGlobe,95431448
751,Snow Dog. Mercy. Yeah. I'm 4 wheel drive https://t.co/4fyCMbiZDG,971819363421573120,,Boston,,2018-03-08 18:46:06,iluvjessicabiel,252625856
752,"Robinson Cano is a future HOFer, and King Felix doesn't have it anymore

More TMT snow day #content, your 2018… https://t.co/shBuRpKnoc",971819317313654784,,Boston,,2018-03-08 18:45:55,toomuchtuma,3336957424
753,"RT @improviz: This #snow is heavy and a pain in the arse, but it does have that nice blue glow. #bostonweather https://t.co/uhex87SYEK",971819298862776320,,Other,,2018-03-08 18:45:51,realjonshark,709589049913188352
758,Snow day! ❄️☺️ https://t.co/GQqN1Iyw7p,971818826705797120,,Boston,,2018-03-08 18:43:58,PupTrygg,971020009005899776
760,Police to motorists: Clear snow before you go or face fines 7News https://t.co/PJuhAYTUxU,971818670988120064,,Boston,,2018-03-08 18:43:21,Boston_CP,70291924
761,New England Snow Storm: https://t.co/Pj9OSIkK32 via @YouTube,971818607339503616,,Boston,,2018-03-08 18:43:06,stephay87,25644055
763,Saw this on StreetsBlog a few years ago. Snow may be the perfect urban street planning tool. #Boston #Bospoli... https://t.co/R9bQW8PtSp,971818584061210624,,Boston,,2018-03-08 18:43:00,SheltieDad,40378366
764,"RT @SparkplugPower: More than 310,000 without power as second nor’easter hammers Massachusetts https://t.co/9VLkZZi0km via @BostonGlobe",971818559897677824,,USA,,2018-03-08 18:42:54,CripticaJuNa,128008018
765,RT @BostonElections: Help out neighbors &amp; @BostonFire by keeping hydrants &amp; catch basins clear of snow. Winter weather tips &amp; information a…,971818296462008320,,Boston,,2018-03-08 18:41:52,maureencaught,272474550
768,Time for a bit o' melting. And the latest European model says put down your snow maps for Mon/Tue. #whatstorm ? https://t.co/QGTV2BhpYy,971818181781262336,,Boston,,2018-03-08 18:41:24,PeteNBCBoston,28098358
769,"FYI: #CambMA has a Snow Center to keep the public informed of winter storm impacts!

Info: https://t.co/5IoJjA5Gjo #CambMASNOW",971818177255690240,,Cambridge,,2018-03-08 18:41:23,CambridgeLF,176586988
771,@libraryatcenter I can’t wait either!!! Snow snow go away!!!,971818128463269888,,Boston,,2018-03-08 18:41:11,victoriajcoe,23702391
773,#luckymomma when nap time is not a struggle on a snow day. wassupppp ganstas,971818025816117248,,Boston,,2018-03-08 18:40:47,aa_cullinane,37265268
775,Snow days are my favorite. So happy to have a day off work to relax.,971817896602165248,,Boston,,2018-03-08 18:40:16,20bmg08,22524982
778,I now retain full right to tell my kids I walked a mile to work uphill both ways in the snow #NorEasterSZN,971817722962161664,,Boston,,2018-03-08 18:39:35,HDeJaco,385123033
78,We got dumped with snow in #Boston so let’s #throwback to last week in #Miami when I got to drive around in this sw… https://t.co/yR9g12T4aK,971905518511017984,,Boston,,2018-03-09 00:28:27,poshinprogress,33382688
780,"I love snow for showing how infrequently my North End neighbors use their cars. According to the Census ACS, 78% of… https://t.co/Igx4FRyJDU",971817670487216128,,Boston,,2018-03-08 18:39:22,JAlves6,18301786
781,Not me: 5 inches. Video: Nor'easter leaves New England buried under up to 3 feet of snow https://t.co/YnrHzZLAio,971817651025608704,,Boston,,2018-03-08 18:39:18,MissTree18,1528650636
782,Snow  band retreating to the northeast this afternoon. Slowly clearing tonight. #WBZ https://t.co/76pK1McVNS,971817404731936768,,Boston,,2018-03-08 18:38:19,PamelaWBZ4,53809358
783,"RT @bostonpolice: #BPDStormAlert: As expected, heavy snow coming down all over the city. This is the scene in front of #BPD Headquarters at…",971817402814971904,,USA,,2018-03-08 18:38:18,azmatthews,16071835
784,How snow has become a tool in urban planning https://t.co/kwW41IbU3c,971817231024840704,,Boston,,2018-03-08 18:37:38,Boston_CP,70291924
786,Someone should make synchronized snow spraying a sport https://t.co/6VxqtHTqq3,971817044013350912,,Boston,,2018-03-08 18:36:53,PrideAndPower1,4384745841
787,"Holiday Season: Celebrates everything winter before winter even arrives.

Actual winter season: Every fashion outle… https://t.co/zZsPkmljN5",971816909502021632,,Boston,,2018-03-08 18:36:21,Heygirlfield,554460614
788,"nor'easter shots.
_________________
#boston #snow #nikon #photography #explore #vscocam @ Public… https://t.co/IfYL0Xc7HP",971816847350870016,-71.0699,Boston,42.3541,2018-03-08 18:36:06,bross_mike,29079395
789,"RT @bostonpolice: #BPDStormAlert: As you see by the snow sticking to the side of one of our cruisers, the white stuff’s coming down at a pr…",971816810201866240,,Other,,2018-03-08 18:35:57,CanadaFirst,21676618
79,"Truly a miracle that I ever emerged from bed where I was reading @AS_King’s Ask the Passengers on this snow day, bu… https://t.co/V24lX78dL6",971905266122985472,,Boston,,2018-03-09 00:27:27,glor_matthews,956290151331909632
790,I added a video to a @YouTube playlist https://t.co/kOifgLYR4n WINTER SNOW STORM SOUND - Blizzard Wind Sound For Relaxation And Sleep,971816737170755584,,Boston,,2018-03-08 18:35:40,thedinz,492634981
791,"Happy snow day, we revamped our website and it is looking fresh! Link in bio. 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
And yes, the taproom will… https://t.co/7Jp3CybpqL",971816681646542848,,Boston,,2018-03-08 18:35:27,TurtleSwampBrew,859535860391399424
792,Walking around with the melty snow always reminds me of this scene from 101 Dalmatians. https://t.co/meXSoayobk,971816660041633792,,Cambridge,,2018-03-08 18:35:21,hashtagRoberto,72888559
794,🥞 My Dodge Nitro almost turned into a pancake over last night because of the 16 inches of snow we got here in south… https://t.co/1in8m2vEgQ,971816427136192512,,Boston,,2018-03-08 18:34:26,BawstonStrong,2860001603
